"PRJ_ID","PRJ_CTR_USERCREATION","PRJ_CTR_USERUPDATE","PRJ_CTR_DATECREATION","PRJ_CTR_DATEUPDATE","CTR_ID"
436,"PGERARD","",21/01/09,,44
235,"PGERARD","",21/01/09,,54
405,"PGERARD","",27/07/09,,81
405,"PGERARD","",27/07/09,,14
405,"PGERARD","",27/07/09,,21
405,"PGERARD","",27/07/09,,84
405,"PGERARD","",27/07/09,,105
405,"PGERARD","",27/07/09,,160
405,"PGERARD","",27/07/09,,150
405,"PGERARD","",27/07/09,,222
405,"PGERARD","",27/07/09,,203
431,"PGERARD","",27/07/09,,21
431,"PGERARD","",27/07/09,,195
431,"PGERARD","",27/07/09,,105
431,"PGERARD","",27/07/09,,171
449,"PGERARD","",28/07/09,,14
449,"PGERARD","",28/07/09,,21
449,"PGERARD","",28/07/09,,33
449,"PGERARD","",28/07/09,,57
449,"PGERARD","",28/07/09,,195
412,"PGERARD","",27/07/09,,81
412,"PGERARD","",27/07/09,,14
412,"PGERARD","",27/07/09,,21
412,"PGERARD","",27/07/09,,33
412,"PGERARD","",27/07/09,,55
412,"PGERARD","",27/07/09,,57
412,"PGERARD","",27/07/09,,195
412,"PGERARD","",27/07/09,,67
412,"PGERARD","",27/07/09,,72
412,"PGERARD","",27/07/09,,73
412,"PGERARD","",27/07/09,,84
412,"PGERARD","",27/07/09,,97
412,"PGERARD","",27/07/09,,103
412,"PGERARD","",27/07/09,,98
412,"PGERARD","",27/07/09,,104
412,"PGERARD","",27/07/09,,105
412,"PGERARD","",27/07/09,,117
412,"PGERARD","",27/07/09,,123
412,"PGERARD","",27/07/09,,132
412,"PGERARD","",27/07/09,,160
412,"PGERARD","",27/07/09,,150
412,"PGERARD","",27/07/09,,170
412,"PGERARD","",27/07/09,,171
412,"PGERARD","",27/07/09,,56
412,"PGERARD","",27/07/09,,175
412,"PGERARD","",27/07/09,,222
412,"PGERARD","",27/07/09,,189
412,"PGERARD","",27/07/09,,190
412,"PGERARD","",27/07/09,,203
412,"PGERARD","",27/07/09,,204
412,"PGERARD","",27/07/09,,215
449,"PGERARD","",28/07/09,,67
449,"PGERARD","",28/07/09,,72
449,"PGERARD","",28/07/09,,73
170,"PGERARD","",29/07/09,,220
173,"PGERARD","",29/07/09,,176
168,"PGERARD","",29/07/09,,220
166,"PGERARD","",11/01/12,,170
178,"PGERARD","",11/01/12,,3
437,"PGERARD","",11/01/12,,170
169,"PGERARD","",11/01/12,,220
171,"PGERARD","",11/01/12,,44
449,"PGERARD","",28/07/09,,81
449,"PGERARD","",28/07/09,,84
449,"PGERARD","",28/07/09,,97
449,"PGERARD","",28/07/09,,103
449,"PGERARD","",28/07/09,,105
449,"PGERARD","",28/07/09,,117
449,"PGERARD","",28/07/09,,123
449,"PGERARD","",28/07/09,,124
449,"PGERARD","",28/07/09,,132
449,"PGERARD","",28/07/09,,150
449,"PGERARD","",28/07/09,,170
449,"PGERARD","",28/07/09,,171
449,"PGERARD","",28/07/09,,56
449,"PGERARD","",28/07/09,,175
449,"PGERARD","",28/07/09,,222
449,"PGERARD","",28/07/09,,189
449,"PGERARD","",28/07/09,,190
449,"PGERARD","",28/07/09,,203
167,"PGERARD","",29/07/09,,220
162,"PGERARD","",12/01/12,,223
470,"PGERARD","",12/01/12,,223
230,"PGERARD","",13/07/04,,64
230,"PGERARD","",13/07/04,,138
230,"PGERARD","",13/07/04,,154
230,"PGERARD","",13/07/04,,164
230,"PGERARD","",13/07/04,,166
230,"PGERARD","",13/07/04,,150
230,"PGERARD","",13/07/04,,167
230,"PGERARD","",13/07/04,,171
230,"PGERARD","",13/07/04,,222
230,"PGERARD","",13/07/04,,203
230,"PGERARD","",13/07/04,,225
230,"PGERARD","",13/07/04,,229
465,"PGERARD","",11/01/12,,170
165,"PGERARD","",11/01/12,,170
163,"PGERARD","",11/01/12,,170
468,"PGERARD","",11/01/12,,38
229,"PGERARD","",09/07/04,,43
469,"PGERARD","",11/01/12,,38
229,"PGERARD","",09/07/04,,47
229,"PGERARD","",09/07/04,,51
464,"PGERARD","",12/01/12,,44
473,"PGERARD","",13/02/12,,73
229,"PGERARD","",09/07/04,,54
229,"PGERARD","",09/07/04,,62
229,"PGERARD","",09/07/04,,195
229,"PGERARD","",09/07/04,,72
229,"PGERARD","",09/07/04,,73
229,"PGERARD","",09/07/04,,84
229,"PGERARD","",09/07/04,,89
229,"PGERARD","",09/07/04,,95
229,"PGERARD","",09/07/04,,105
229,"PGERARD","",09/07/04,,64
229,"PGERARD","",09/07/04,,138
229,"PGERARD","",09/07/04,,154
229,"PGERARD","",09/07/04,,164
229,"PGERARD","",09/07/04,,166
229,"PGERARD","",09/07/04,,150
229,"PGERARD","",09/07/04,,167
229,"PGERARD","",09/07/04,,171
229,"PGERARD","",09/07/04,,222
313,"PGERARD","",06/09/06,,105
226,"GDEROEP","",16/02/06,,14
277,"GDEROEP","",21/02/06,,2
226,"GDEROEP","",16/02/06,,21
186,"PGERARD","",29/07/08,,140
186,"PGERARD","",29/07/08,,387
186,"PGERARD","",29/07/08,,160
186,"PGERARD","",29/07/08,,150
186,"PGERARD","",29/07/08,,170
186,"PGERARD","",29/07/08,,171
186,"PGERARD","",29/07/08,,56
186,"PGERARD","",29/07/08,,175
186,"PGERARD","",29/07/08,,222
186,"PGERARD","",29/07/08,,176
186,"PGERARD","",29/07/08,,182
186,"PGERARD","",29/07/08,,189
186,"PGERARD","",29/07/08,,190
186,"PGERARD","",29/07/08,,203
186,"PGERARD","",29/07/08,,204
186,"PGERARD","",29/07/08,,215
186,"PGERARD","",29/07/08,,220
192,"PGERARD","",29/07/08,,2
192,"PGERARD","",29/07/08,,81
192,"PGERARD","",29/07/08,,5
192,"PGERARD","",29/07/08,,11
192,"PGERARD","",29/07/08,,14
192,"PGERARD","",29/07/08,,15
192,"PGERARD","",29/07/08,,21
192,"PGERARD","",29/07/08,,33
192,"PGERARD","",29/07/08,,55
192,"PGERARD","",29/07/08,,53
186,"PGERARD","",29/07/08,,2
186,"PGERARD","",29/07/08,,81
186,"PGERARD","",29/07/08,,5
186,"PGERARD","",29/07/08,,11
186,"PGERARD","",29/07/08,,14
186,"PGERARD","",29/07/08,,15
186,"PGERARD","",29/07/08,,21
186,"PGERARD","",29/07/08,,33
186,"PGERARD","",29/07/08,,55
186,"PGERARD","",29/07/08,,53
192,"PGERARD","",29/07/08,,57
192,"PGERARD","",29/07/08,,195
192,"PGERARD","",29/07/08,,67
192,"PGERARD","",29/07/08,,72
192,"PGERARD","",29/07/08,,73
192,"PGERARD","",29/07/08,,80
192,"PGERARD","",29/07/08,,84
192,"PGERARD","",29/07/08,,97
192,"PGERARD","",29/07/08,,103
226,"GDEROEP","",16/02/06,,55
226,"GDEROEP","",16/02/06,,56
226,"GDEROEP","",16/02/06,,57
226,"GDEROEP","",16/02/06,,67
226,"GDEROEP","",16/02/06,,72
226,"GDEROEP","",16/02/06,,73
226,"GDEROEP","",16/02/06,,81
226,"GDEROEP","",16/02/06,,84
226,"GDEROEP","",16/02/06,,97
226,"GDEROEP","",16/02/06,,98
226,"GDEROEP","",16/02/06,,103
226,"GDEROEP","",16/02/06,,105
226,"GDEROEP","",16/02/06,,117
226,"GDEROEP","",16/02/06,,122
226,"GDEROEP","",16/02/06,,123
226,"GDEROEP","",16/02/06,,124
226,"GDEROEP","",16/02/06,,132
226,"GDEROEP","",16/02/06,,150
226,"GDEROEP","",16/02/06,,160
226,"GDEROEP","",16/02/06,,170
226,"GDEROEP","",16/02/06,,171
226,"GDEROEP","",16/02/06,,189
226,"GDEROEP","",16/02/06,,190
226,"GDEROEP","",16/02/06,,195
226,"GDEROEP","",16/02/06,,203
226,"GDEROEP","",16/02/06,,204
192,"PGERARD","",29/07/08,,98
192,"PGERARD","",29/07/08,,105
192,"PGERARD","",29/07/08,,117
192,"PGERARD","",29/07/08,,122
192,"PGERARD","",29/07/08,,123
192,"PGERARD","",29/07/08,,124
192,"PGERARD","",29/07/08,,126
192,"PGERARD","",29/07/08,,132
226,"GDEROEP","",16/02/06,,222
192,"PGERARD","",29/07/08,,140
277,"GDEROEP","",21/02/06,,3
277,"GDEROEP","",21/02/06,,5
277,"GDEROEP","",21/02/06,,6
277,"GDEROEP","",21/02/06,,10
277,"GDEROEP","",21/02/06,,11
277,"GDEROEP","",21/02/06,,13
277,"GDEROEP","",21/02/06,,14
186,"PGERARD","",29/07/08,,57
186,"PGERARD","",29/07/08,,195
186,"PGERARD","",29/07/08,,67
186,"PGERARD","",29/07/08,,72
186,"PGERARD","",29/07/08,,73
186,"PGERARD","",29/07/08,,80
186,"PGERARD","",29/07/08,,97
186,"PGERARD","",29/07/08,,103
186,"PGERARD","",29/07/08,,98
186,"PGERARD","",29/07/08,,105
186,"PGERARD","",29/07/08,,117
277,"GDEROEP","",21/02/06,,15
277,"GDEROEP","",21/02/06,,18
277,"GDEROEP","",21/02/06,,20
277,"GDEROEP","",21/02/06,,21
277,"GDEROEP","",21/02/06,,23
277,"GDEROEP","",21/02/06,,26
277,"GDEROEP","",21/02/06,,30
277,"GDEROEP","",21/02/06,,33
277,"GDEROEP","",21/02/06,,34
277,"GDEROEP","",21/02/06,,36
277,"GDEROEP","",21/02/06,,37
277,"GDEROEP","",21/02/06,,38
277,"GDEROEP","",21/02/06,,43
277,"GDEROEP","",21/02/06,,44
277,"GDEROEP","",21/02/06,,47
277,"GDEROEP","",21/02/06,,49
277,"GDEROEP","",21/02/06,,51
277,"GDEROEP","",21/02/06,,53
277,"GDEROEP","",21/02/06,,54
277,"GDEROEP","",21/02/06,,55
277,"GDEROEP","",21/02/06,,56
277,"GDEROEP","",21/02/06,,57
277,"GDEROEP","",21/02/06,,60
277,"GDEROEP","",21/02/06,,62
277,"GDEROEP","",21/02/06,,63
277,"GDEROEP","",21/02/06,,64
277,"GDEROEP","",21/02/06,,67
277,"GDEROEP","",21/02/06,,68
277,"GDEROEP","",21/02/06,,72
277,"GDEROEP","",21/02/06,,73
186,"PGERARD","",29/07/08,,122
186,"PGERARD","",29/07/08,,123
186,"PGERARD","",29/07/08,,124
186,"PGERARD","",29/07/08,,126
186,"PGERARD","",29/07/08,,132
277,"GDEROEP","",21/02/06,,78
277,"GDEROEP","",21/02/06,,80
277,"GDEROEP","",21/02/06,,81
277,"GDEROEP","",21/02/06,,82
277,"GDEROEP","",21/02/06,,84
277,"GDEROEP","",21/02/06,,89
277,"GDEROEP","",21/02/06,,90
277,"GDEROEP","",21/02/06,,93
277,"GDEROEP","",21/02/06,,95
277,"GDEROEP","",21/02/06,,97
277,"GDEROEP","",21/02/06,,98
277,"GDEROEP","",21/02/06,,99
277,"GDEROEP","",21/02/06,,100
277,"GDEROEP","",21/02/06,,101
277,"GDEROEP","",21/02/06,,103
277,"GDEROEP","",21/02/06,,104
277,"GDEROEP","",21/02/06,,105
277,"GDEROEP","",21/02/06,,52
277,"GDEROEP","",21/02/06,,106
277,"GDEROEP","",21/02/06,,107
277,"GDEROEP","",21/02/06,,108
277,"GDEROEP","",21/02/06,,109
277,"GDEROEP","",21/02/06,,110
277,"GDEROEP","",21/02/06,,113
277,"GDEROEP","",21/02/06,,112
277,"GDEROEP","",21/02/06,,117
277,"GDEROEP","",21/02/06,,118
277,"GDEROEP","",21/02/06,,123
277,"GDEROEP","",21/02/06,,124
277,"GDEROEP","",21/02/06,,126
277,"GDEROEP","",21/02/06,,127
277,"GDEROEP","",21/02/06,,128
277,"GDEROEP","",21/02/06,,131
277,"GDEROEP","",21/02/06,,132
277,"GDEROEP","",21/02/06,,135
277,"GDEROEP","",21/02/06,,138
277,"GDEROEP","",21/02/06,,144
277,"GDEROEP","",21/02/06,,147
277,"GDEROEP","",21/02/06,,149
277,"GDEROEP","",21/02/06,,150
277,"GDEROEP","",21/02/06,,153
277,"GDEROEP","",21/02/06,,154
277,"GDEROEP","",21/02/06,,156
277,"GDEROEP","",21/02/06,,160
277,"GDEROEP","",21/02/06,,162
277,"GDEROEP","",21/02/06,,164
277,"GDEROEP","",21/02/06,,166
277,"GDEROEP","",21/02/06,,167
277,"GDEROEP","",21/02/06,,168
277,"GDEROEP","",21/02/06,,170
277,"GDEROEP","",21/02/06,,171
277,"GDEROEP","",21/02/06,,175
277,"GDEROEP","",21/02/06,,176
277,"GDEROEP","",21/02/06,,184
277,"GDEROEP","",21/02/06,,185
277,"GDEROEP","",21/02/06,,189
277,"GDEROEP","",21/02/06,,190
277,"GDEROEP","",21/02/06,,193
277,"GDEROEP","",21/02/06,,195
277,"GDEROEP","",21/02/06,,196
277,"GDEROEP","",21/02/06,,202
277,"GDEROEP","",21/02/06,,203
277,"GDEROEP","",21/02/06,,204
277,"GDEROEP","",21/02/06,,208
277,"GDEROEP","",21/02/06,,209
277,"GDEROEP","",21/02/06,,214
277,"GDEROEP","",21/02/06,,215
277,"GDEROEP","",21/02/06,,219
277,"GDEROEP","",21/02/06,,220
277,"GDEROEP","",21/02/06,,222
277,"GDEROEP","",21/02/06,,223
277,"GDEROEP","",21/02/06,,225
277,"GDEROEP","",21/02/06,,229
277,"GDEROEP","",21/02/06,,238
277,"GDEROEP","",21/02/06,,239
148,"GDEROEP","",21/02/06,,49
115,"RELEX","",12/05/04,,193
115,"RELEX","",12/05/04,,81
164,"PGERARD","",25/05/04,,170
184,"PGERARD","",02/06/04,,189
192,"PGERARD","",29/07/08,,160
208,"GDEROEP","",22/02/06,,2
208,"GDEROEP","",22/02/06,,81
204,"GDEROEP","",16/02/06,,21
213,"GDEROEP","",16/02/06,,21
204,"GDEROEP","",16/02/06,,73
208,"GDEROEP","",22/02/06,,5
192,"PGERARD","",29/07/08,,150
208,"GDEROEP","",22/02/06,,11
192,"PGERARD","",29/07/08,,170
208,"GDEROEP","",22/02/06,,15
208,"GDEROEP","",22/02/06,,21
208,"GDEROEP","",22/02/06,,33
208,"GDEROEP","",22/02/06,,55
208,"GDEROEP","",22/02/06,,53
208,"GDEROEP","",22/02/06,,57
208,"GDEROEP","",22/02/06,,67
208,"GDEROEP","",22/02/06,,72
208,"GDEROEP","",22/02/06,,73
208,"GDEROEP","",22/02/06,,80
208,"GDEROEP","",22/02/06,,97
208,"GDEROEP","",22/02/06,,103
208,"GDEROEP","",22/02/06,,98
208,"GDEROEP","",22/02/06,,105
208,"GDEROEP","",22/02/06,,117
208,"GDEROEP","",22/02/06,,122
208,"GDEROEP","",22/02/06,,123
208,"GDEROEP","",22/02/06,,124
208,"GDEROEP","",22/02/06,,126
208,"GDEROEP","",22/02/06,,132
208,"GDEROEP","",22/02/06,,140
208,"GDEROEP","",22/02/06,,160
208,"GDEROEP","",22/02/06,,150
208,"GDEROEP","",22/02/06,,170
208,"GDEROEP","",22/02/06,,171
208,"GDEROEP","",22/02/06,,56
208,"GDEROEP","",22/02/06,,175
208,"GDEROEP","",22/02/06,,222
208,"GDEROEP","",22/02/06,,176
208,"GDEROEP","",22/02/06,,182
208,"GDEROEP","",22/02/06,,189
208,"GDEROEP","",22/02/06,,190
208,"GDEROEP","",22/02/06,,203
208,"GDEROEP","",22/02/06,,204
208,"GDEROEP","",22/02/06,,215
208,"GDEROEP","",22/02/06,,220
129,"PGERARD","",29/07/08,,13
129,"PGERARD","",29/07/08,,14
129,"PGERARD","",29/07/08,,21
129,"PGERARD","",29/07/08,,38
129,"PGERARD","",29/07/08,,113
129,"PGERARD","",29/07/08,,57
129,"PGERARD","",29/07/08,,195
129,"PGERARD","",29/07/08,,223
129,"PGERARD","",29/07/08,,72
129,"PGERARD","",29/07/08,,73
129,"PGERARD","",29/07/08,,84
129,"PGERARD","",29/07/08,,97
129,"PGERARD","",29/07/08,,103
129,"PGERARD","",29/07/08,,98
129,"PGERARD","",29/07/08,,105
129,"PGERARD","",29/07/08,,107
129,"PGERARD","",29/07/08,,124
129,"PGERARD","",29/07/08,,138
129,"PGERARD","",29/07/08,,160
129,"PGERARD","",29/07/08,,153
129,"PGERARD","",29/07/08,,150
129,"PGERARD","",29/07/08,,170
129,"PGERARD","",29/07/08,,171
129,"PGERARD","",29/07/08,,56
129,"PGERARD","",29/07/08,,222
129,"PGERARD","",29/07/08,,189
129,"PGERARD","",29/07/08,,203
129,"PGERARD","",29/07/08,,204
129,"PGERARD","",29/07/08,,215
192,"PGERARD","",29/07/08,,171
225,"GDEROEP","",12/04/06,,3
225,"GDEROEP","",12/04/06,,5
225,"GDEROEP","",12/04/06,,10
225,"GDEROEP","",12/04/06,,13
225,"GDEROEP","",12/04/06,,18
225,"GDEROEP","",12/04/06,,21
225,"GDEROEP","",12/04/06,,23
225,"GDEROEP","",12/04/06,,25
225,"GDEROEP","",12/04/06,,26
225,"GDEROEP","",12/04/06,,30
225,"GDEROEP","",12/04/06,,33
225,"GDEROEP","",12/04/06,,34
225,"GDEROEP","",12/04/06,,36
225,"GDEROEP","",12/04/06,,38
225,"GDEROEP","",12/04/06,,43
225,"GDEROEP","",12/04/06,,44
225,"GDEROEP","",12/04/06,,47
225,"GDEROEP","",12/04/06,,49
225,"GDEROEP","",12/04/06,,51
225,"GDEROEP","",12/04/06,,54
225,"GDEROEP","",12/04/06,,57
225,"GDEROEP","",12/04/06,,81
225,"GDEROEP","",12/04/06,,62
225,"GDEROEP","",12/04/06,,63
225,"GDEROEP","",12/04/06,,67
225,"GDEROEP","",12/04/06,,168
225,"GDEROEP","",12/04/06,,72
225,"GDEROEP","",12/04/06,,73
225,"GDEROEP","",12/04/06,,78
225,"GDEROEP","",12/04/06,,82
225,"GDEROEP","",12/04/06,,84
225,"GDEROEP","",12/04/06,,89
225,"GDEROEP","",12/04/06,,90
225,"GDEROEP","",12/04/06,,95
225,"GDEROEP","",12/04/06,,97
225,"GDEROEP","",12/04/06,,103
201,"GDEROEP","",22/02/06,,2
201,"GDEROEP","",22/02/06,,81
201,"GDEROEP","",22/02/06,,5
133,"GDEROEP","",06/04/06,,208
204,"GDEROEP","",16/02/06,,81
204,"GDEROEP","",16/02/06,,103
225,"GDEROEP","",12/04/06,,99
225,"GDEROEP","",12/04/06,,100
225,"GDEROEP","",12/04/06,,101
225,"GDEROEP","",12/04/06,,104
225,"GDEROEP","",12/04/06,,105
213,"GDEROEP","",16/02/06,,33
213,"GDEROEP","",16/02/06,,55
213,"GDEROEP","",16/02/06,,56
213,"GDEROEP","",16/02/06,,57
213,"GDEROEP","",16/02/06,,67
213,"GDEROEP","",16/02/06,,72
213,"GDEROEP","",16/02/06,,73
225,"GDEROEP","",12/04/06,,52
225,"GDEROEP","",12/04/06,,107
225,"GDEROEP","",12/04/06,,235
225,"GDEROEP","",12/04/06,,39
192,"PGERARD","",29/07/08,,56
192,"PGERARD","",29/07/08,,175
192,"PGERARD","",29/07/08,,222
192,"PGERARD","",29/07/08,,176
192,"PGERARD","",29/07/08,,182
192,"PGERARD","",29/07/08,,189
192,"PGERARD","",29/07/08,,190
192,"PGERARD","",29/07/08,,203
192,"PGERARD","",29/07/08,,204
192,"PGERARD","",29/07/08,,215
192,"PGERARD","",29/07/08,,220
129,"PGERARD","",29/07/08,,81
230,"PGERARD","",13/07/04,,103
230,"PGERARD","",13/07/04,,105
204,"GDEROEP","",16/02/06,,124
204,"GDEROEP","",16/02/06,,150
204,"GDEROEP","",16/02/06,,204
204,"GDEROEP","",16/02/06,,222
213,"GDEROEP","",16/02/06,,14
213,"GDEROEP","",16/02/06,,81
213,"GDEROEP","",16/02/06,,84
213,"GDEROEP","",16/02/06,,97
213,"GDEROEP","",16/02/06,,103
213,"GDEROEP","",16/02/06,,105
213,"GDEROEP","",16/02/06,,117
213,"GDEROEP","",16/02/06,,123
213,"GDEROEP","",16/02/06,,124
213,"GDEROEP","",16/02/06,,132
213,"GDEROEP","",16/02/06,,150
213,"GDEROEP","",16/02/06,,160
213,"GDEROEP","",16/02/06,,170
213,"GDEROEP","",16/02/06,,171
213,"GDEROEP","",16/02/06,,175
213,"GDEROEP","",16/02/06,,189
213,"GDEROEP","",16/02/06,,190
213,"GDEROEP","",16/02/06,,195
213,"GDEROEP","",16/02/06,,203
213,"GDEROEP","",16/02/06,,215
213,"GDEROEP","",16/02/06,,222
202,"GDEROEP","",22/02/06,,2
202,"GDEROEP","",22/02/06,,81
202,"GDEROEP","",22/02/06,,5
202,"GDEROEP","",22/02/06,,11
202,"GDEROEP","",22/02/06,,14
202,"GDEROEP","",22/02/06,,15
202,"GDEROEP","",22/02/06,,21
202,"GDEROEP","",22/02/06,,33
202,"GDEROEP","",22/02/06,,55
202,"GDEROEP","",22/02/06,,53
202,"GDEROEP","",22/02/06,,57
202,"GDEROEP","",22/02/06,,195
202,"GDEROEP","",22/02/06,,67
202,"GDEROEP","",22/02/06,,72
202,"GDEROEP","",22/02/06,,73
202,"GDEROEP","",22/02/06,,80
202,"GDEROEP","",22/02/06,,84
202,"GDEROEP","",22/02/06,,97
202,"GDEROEP","",22/02/06,,103
202,"GDEROEP","",22/02/06,,98
202,"GDEROEP","",22/02/06,,105
202,"GDEROEP","",22/02/06,,117
202,"GDEROEP","",22/02/06,,122
202,"GDEROEP","",22/02/06,,123
202,"GDEROEP","",22/02/06,,124
202,"GDEROEP","",22/02/06,,126
202,"GDEROEP","",22/02/06,,132
202,"GDEROEP","",22/02/06,,140
202,"GDEROEP","",22/02/06,,160
202,"GDEROEP","",22/02/06,,170
202,"GDEROEP","",22/02/06,,171
202,"GDEROEP","",22/02/06,,56
202,"GDEROEP","",22/02/06,,222
202,"GDEROEP","",22/02/06,,176
202,"GDEROEP","",22/02/06,,182
202,"GDEROEP","",22/02/06,,189
202,"GDEROEP","",22/02/06,,190
202,"GDEROEP","",22/02/06,,203
202,"GDEROEP","",22/02/06,,204
202,"GDEROEP","",22/02/06,,215
202,"GDEROEP","",22/02/06,,220
219,"GDEROEP","",12/04/06,,2
255,"GDEROEP","",23/08/06,,2
255,"GDEROEP","",23/08/06,,5
255,"GDEROEP","",23/08/06,,21
255,"GDEROEP","",23/08/06,,33
255,"GDEROEP","",23/08/06,,55
255,"GDEROEP","",23/08/06,,57
255,"GDEROEP","",23/08/06,,81
255,"GDEROEP","",23/08/06,,67
255,"GDEROEP","",23/08/06,,72
255,"GDEROEP","",23/08/06,,73
255,"GDEROEP","",23/08/06,,84
255,"GDEROEP","",23/08/06,,97
255,"GDEROEP","",23/08/06,,103
255,"GDEROEP","",23/08/06,,98
255,"GDEROEP","",23/08/06,,117
255,"GDEROEP","",23/08/06,,122
255,"GDEROEP","",23/08/06,,123
