"PRJ_ID","PRJ_CTR_USERCREATION","PRJ_CTR_USERUPDATE","PRJ_CTR_DATECREATION","PRJ_CTR_DATEUPDATE","CTR_ID"
190,"GDEROEP","",23/05/06,,220
190,"GDEROEP","",23/05/06,,222
282,"GDEROEP","",23/05/06,,73
282,"GDEROEP","",23/05/06,,150
241,"GDEROEP","",25/07/06,,81
241,"GDEROEP","",25/07/06,,21
241,"GDEROEP","",25/07/06,,195
241,"GDEROEP","",25/07/06,,72
241,"GDEROEP","",25/07/06,,73
241,"GDEROEP","",25/07/06,,84
241,"GDEROEP","",25/07/06,,97
241,"GDEROEP","",25/07/06,,105
241,"GDEROEP","",25/07/06,,170
241,"GDEROEP","",25/07/06,,56
241,"GDEROEP","",25/07/06,,222
223,"GDEROEP","",13/08/09,,53
418,"GDEROEP","",13/08/09,,160
417,"PGERARD","",24/07/08,,73
417,"PGERARD","",24/07/08,,84
417,"PGERARD","",24/07/08,,97
417,"PGERARD","",24/07/08,,103
417,"PGERARD","",24/07/08,,98
417,"PGERARD","",24/07/08,,104
417,"PGERARD","",24/07/08,,105
417,"PGERARD","",24/07/08,,117
417,"PGERARD","",24/07/08,,123
417,"PGERARD","",24/07/08,,124
417,"PGERARD","",24/07/08,,160
417,"PGERARD","",24/07/08,,150
417,"PGERARD","",24/07/08,,170
417,"PGERARD","",24/07/08,,171
417,"PGERARD","",24/07/08,,56
417,"PGERARD","",24/07/08,,175
417,"PGERARD","",24/07/08,,222
417,"PGERARD","",24/07/08,,189
417,"PGERARD","",24/07/08,,190
417,"PGERARD","",24/07/08,,203
417,"PGERARD","",24/07/08,,204
417,"PGERARD","",24/07/08,,215
223,"GDEROEP","",13/08/09,,124
223,"GDEROEP","",13/08/09,,14
223,"GDEROEP","",13/08/09,,175
223,"GDEROEP","",13/08/09,,189
223,"GDEROEP","",13/08/09,,56
223,"GDEROEP","",13/08/09,,203
193,"GDEROEP","",23/05/06,,2
193,"GDEROEP","",23/05/06,,5
193,"GDEROEP","",23/05/06,,11
193,"GDEROEP","",23/05/06,,14
193,"GDEROEP","",23/05/06,,15
193,"GDEROEP","",23/05/06,,21
193,"GDEROEP","",23/05/06,,33
193,"GDEROEP","",23/05/06,,53
193,"GDEROEP","",23/05/06,,55
193,"GDEROEP","",23/05/06,,56
193,"GDEROEP","",23/05/06,,57
193,"GDEROEP","",23/05/06,,67
193,"GDEROEP","",23/05/06,,72
193,"GDEROEP","",23/05/06,,73
193,"GDEROEP","",23/05/06,,80
193,"GDEROEP","",23/05/06,,81
193,"GDEROEP","",23/05/06,,84
193,"GDEROEP","",23/05/06,,97
193,"GDEROEP","",23/05/06,,98
193,"GDEROEP","",23/05/06,,103
193,"GDEROEP","",23/05/06,,105
193,"GDEROEP","",23/05/06,,117
193,"GDEROEP","",23/05/06,,122
193,"GDEROEP","",23/05/06,,123
193,"GDEROEP","",23/05/06,,124
193,"GDEROEP","",23/05/06,,126
193,"GDEROEP","",23/05/06,,132
193,"GDEROEP","",23/05/06,,140
193,"GDEROEP","",23/05/06,,150
193,"GDEROEP","",23/05/06,,160
193,"GDEROEP","",23/05/06,,170
193,"GDEROEP","",23/05/06,,171
193,"GDEROEP","",23/05/06,,175
193,"GDEROEP","",23/05/06,,176
193,"GDEROEP","",23/05/06,,182
193,"GDEROEP","",23/05/06,,189
193,"GDEROEP","",23/05/06,,190
193,"GDEROEP","",23/05/06,,195
193,"GDEROEP","",23/05/06,,203
193,"GDEROEP","",23/05/06,,204
193,"GDEROEP","",23/05/06,,215
193,"GDEROEP","",23/05/06,,220
193,"GDEROEP","",23/05/06,,222
282,"GDEROEP","",23/05/06,,21
223,"GDEROEP","",13/08/09,,204
227,"GDEROEP","",13/08/09,,13
227,"GDEROEP","",13/08/09,,21
227,"GDEROEP","",13/08/09,,38
227,"GDEROEP","",13/08/09,,43
227,"GDEROEP","",13/08/09,,57
227,"GDEROEP","",13/08/09,,72
227,"GDEROEP","",13/08/09,,73
227,"GDEROEP","",13/08/09,,84
227,"GDEROEP","",13/08/09,,97
227,"GDEROEP","",13/08/09,,103
227,"GDEROEP","",13/08/09,,105
227,"GDEROEP","",13/08/09,,107
227,"GDEROEP","",13/08/09,,117
227,"GDEROEP","",13/08/09,,123
227,"GDEROEP","",13/08/09,,138
227,"GDEROEP","",13/08/09,,153
227,"GDEROEP","",13/08/09,,160
227,"GDEROEP","",13/08/09,,14
227,"GDEROEP","",13/08/09,,170
227,"GDEROEP","",13/08/09,,171
227,"GDEROEP","",13/08/09,,175
227,"GDEROEP","",13/08/09,,189
227,"GDEROEP","",13/08/09,,190
227,"GDEROEP","",13/08/09,,195
227,"GDEROEP","",13/08/09,,56
227,"GDEROEP","",13/08/09,,215
227,"GDEROEP","",13/08/09,,222
227,"GDEROEP","",13/08/09,,223
418,"GDEROEP","",13/08/09,,153
418,"GDEROEP","",13/08/09,,150
418,"GDEROEP","",13/08/09,,170
418,"GDEROEP","",13/08/09,,171
418,"GDEROEP","",13/08/09,,56
298,"PGERARD","",24/07/08,,21
298,"PGERARD","",24/07/08,,124
298,"PGERARD","",24/07/08,,150
420,"GDEROEP","",30/07/08,,2
420,"GDEROEP","",30/07/08,,5
420,"GDEROEP","",30/07/08,,11
420,"GDEROEP","",30/07/08,,15
420,"GDEROEP","",30/07/08,,21
420,"GDEROEP","",30/07/08,,27
420,"GDEROEP","",30/07/08,,33
420,"GDEROEP","",30/07/08,,55
420,"GDEROEP","",30/07/08,,57
420,"GDEROEP","",30/07/08,,81
420,"GDEROEP","",30/07/08,,67
420,"GDEROEP","",30/07/08,,72
420,"GDEROEP","",30/07/08,,73
420,"GDEROEP","",30/07/08,,80
420,"GDEROEP","",30/07/08,,84
420,"GDEROEP","",30/07/08,,97
420,"GDEROEP","",30/07/08,,103
420,"GDEROEP","",30/07/08,,98
420,"GDEROEP","",30/07/08,,105
420,"GDEROEP","",30/07/08,,53
420,"GDEROEP","",30/07/08,,117
420,"GDEROEP","",30/07/08,,122
420,"GDEROEP","",30/07/08,,123
420,"GDEROEP","",30/07/08,,124
420,"GDEROEP","",30/07/08,,126
420,"GDEROEP","",30/07/08,,132
420,"GDEROEP","",30/07/08,,140
420,"GDEROEP","",30/07/08,,141
420,"GDEROEP","",30/07/08,,387
420,"GDEROEP","",30/07/08,,150
420,"GDEROEP","",30/07/08,,160
420,"GDEROEP","",30/07/08,,220
420,"GDEROEP","",30/07/08,,14
420,"GDEROEP","",30/07/08,,170
420,"GDEROEP","",30/07/08,,171
420,"GDEROEP","",30/07/08,,175
420,"GDEROEP","",30/07/08,,176
420,"GDEROEP","",30/07/08,,182
420,"GDEROEP","",30/07/08,,189
418,"GDEROEP","",13/08/09,,175
418,"GDEROEP","",13/08/09,,176
418,"GDEROEP","",13/08/09,,236
418,"GDEROEP","",13/08/09,,189
418,"GDEROEP","",13/08/09,,190
418,"GDEROEP","",13/08/09,,203
418,"GDEROEP","",13/08/09,,204
418,"GDEROEP","",13/08/09,,214
418,"GDEROEP","",13/08/09,,220
418,"GDEROEP","",13/08/09,,230
223,"GDEROEP","",13/08/09,,21
223,"GDEROEP","",13/08/09,,33
223,"GDEROEP","",13/08/09,,57
223,"GDEROEP","",13/08/09,,81
223,"GDEROEP","",13/08/09,,72
223,"GDEROEP","",13/08/09,,73
223,"GDEROEP","",13/08/09,,97
223,"GDEROEP","",13/08/09,,105
420,"GDEROEP","",30/07/08,,190
420,"GDEROEP","",30/07/08,,195
420,"GDEROEP","",30/07/08,,56
419,"GDEROEP","",31/07/08,,21
419,"GDEROEP","",31/07/08,,124
227,"GDEROEP","",13/08/09,,203
420,"GDEROEP","",30/07/08,,215
420,"GDEROEP","",30/07/08,,222
420,"GDEROEP","",30/07/08,,203
420,"GDEROEP","",30/07/08,,204
472,"PGERARD","",17/01/12,,144
467,"GDEROEP","",17/01/12,,49
261,"GDEROEP","",17/01/12,,55
153,"PGERARD","",18/11/11,,170
261,"GDEROEP","",17/01/12,,190
450,"GDEROEP","",17/01/12,,21
450,"GDEROEP","",17/01/12,,124
450,"GDEROEP","",17/01/12,,150
206,"PGERARD","",13/02/12,,21
206,"PGERARD","",13/02/12,,124
206,"PGERARD","",13/02/12,,150
419,"GDEROEP","",31/07/08,,150
227,"GDEROEP","",13/08/09,,204
463,"GDEROEP","",23/09/11,,21
423,"GDEROEP","",31/07/08,,2
423,"GDEROEP","",31/07/08,,5
423,"GDEROEP","",31/07/08,,11
423,"GDEROEP","",31/07/08,,15
423,"GDEROEP","",31/07/08,,21
423,"GDEROEP","",31/07/08,,33
423,"GDEROEP","",31/07/08,,55
423,"GDEROEP","",31/07/08,,57
423,"GDEROEP","",31/07/08,,81
423,"GDEROEP","",31/07/08,,67
423,"GDEROEP","",31/07/08,,72
423,"GDEROEP","",31/07/08,,73
424,"GDEROEP","",30/07/08,,222
424,"GDEROEP","",30/07/08,,203
424,"GDEROEP","",30/07/08,,195
424,"GDEROEP","",30/07/08,,56
233,"PGERARD","",05/07/04,,21
233,"PGERARD","",05/07/04,,195
233,"PGERARD","",05/07/04,,73
424,"GDEROEP","",30/07/08,,215
424,"GDEROEP","",30/07/08,,204
423,"GDEROEP","",31/07/08,,80
423,"GDEROEP","",31/07/08,,84
423,"GDEROEP","",31/07/08,,97
423,"GDEROEP","",31/07/08,,103
423,"GDEROEP","",31/07/08,,98
423,"GDEROEP","",31/07/08,,105
423,"GDEROEP","",31/07/08,,53
423,"GDEROEP","",31/07/08,,117
423,"GDEROEP","",31/07/08,,122
423,"GDEROEP","",31/07/08,,123
423,"GDEROEP","",31/07/08,,124
423,"GDEROEP","",31/07/08,,126
423,"GDEROEP","",31/07/08,,140
423,"GDEROEP","",31/07/08,,141
423,"GDEROEP","",31/07/08,,387
423,"GDEROEP","",31/07/08,,150
423,"GDEROEP","",31/07/08,,160
423,"GDEROEP","",31/07/08,,220
423,"GDEROEP","",31/07/08,,14
423,"GDEROEP","",31/07/08,,170
423,"GDEROEP","",31/07/08,,171
423,"GDEROEP","",31/07/08,,175
423,"GDEROEP","",31/07/08,,176
423,"GDEROEP","",31/07/08,,182
423,"GDEROEP","",31/07/08,,236
423,"GDEROEP","",31/07/08,,189
423,"GDEROEP","",31/07/08,,190
423,"GDEROEP","",31/07/08,,195
423,"GDEROEP","",31/07/08,,56
423,"GDEROEP","",31/07/08,,215
423,"GDEROEP","",31/07/08,,222
423,"GDEROEP","",31/07/08,,203
423,"GDEROEP","",31/07/08,,204
422,"GDEROEP","",30/07/08,,2
422,"GDEROEP","",30/07/08,,5
422,"GDEROEP","",30/07/08,,11
422,"GDEROEP","",30/07/08,,21
422,"GDEROEP","",30/07/08,,27
422,"GDEROEP","",30/07/08,,33
422,"GDEROEP","",30/07/08,,55
422,"GDEROEP","",30/07/08,,57
422,"GDEROEP","",30/07/08,,81
422,"GDEROEP","",30/07/08,,67
422,"GDEROEP","",30/07/08,,72
422,"GDEROEP","",30/07/08,,73
422,"GDEROEP","",30/07/08,,80
422,"GDEROEP","",30/07/08,,84
422,"GDEROEP","",30/07/08,,97
422,"GDEROEP","",30/07/08,,103
422,"GDEROEP","",30/07/08,,98
422,"GDEROEP","",30/07/08,,105
422,"GDEROEP","",30/07/08,,53
422,"GDEROEP","",30/07/08,,117
422,"GDEROEP","",30/07/08,,122
422,"GDEROEP","",30/07/08,,123
422,"GDEROEP","",30/07/08,,124
422,"GDEROEP","",30/07/08,,126
422,"GDEROEP","",30/07/08,,132
422,"GDEROEP","",30/07/08,,140
422,"GDEROEP","",30/07/08,,387
422,"GDEROEP","",30/07/08,,150
422,"GDEROEP","",30/07/08,,160
422,"GDEROEP","",30/07/08,,220
422,"GDEROEP","",30/07/08,,14
422,"GDEROEP","",30/07/08,,170
422,"GDEROEP","",30/07/08,,171
422,"GDEROEP","",30/07/08,,175
422,"GDEROEP","",30/07/08,,176
422,"GDEROEP","",30/07/08,,182
422,"GDEROEP","",30/07/08,,236
422,"GDEROEP","",30/07/08,,189
422,"GDEROEP","",30/07/08,,190
422,"GDEROEP","",30/07/08,,195
422,"GDEROEP","",30/07/08,,56
422,"GDEROEP","",30/07/08,,215
422,"GDEROEP","",30/07/08,,222
422,"GDEROEP","",30/07/08,,203
422,"GDEROEP","",30/07/08,,204
283,"PGERARD","",02/02/05,,81
283,"PGERARD","",02/02/05,,21
283,"PGERARD","",02/02/05,,73
283,"PGERARD","",02/02/05,,103
283,"PGERARD","",02/02/05,,124
283,"PGERARD","",02/02/05,,150
283,"PGERARD","",02/02/05,,222
421,"GDEROEP","",30/07/08,,2
421,"GDEROEP","",30/07/08,,5
421,"GDEROEP","",30/07/08,,11
421,"GDEROEP","",30/07/08,,21
194,"PGERARD","",07/07/04,,2
194,"PGERARD","",07/07/04,,81
194,"PGERARD","",07/07/04,,5
194,"PGERARD","",07/07/04,,11
194,"PGERARD","",07/07/04,,14
194,"PGERARD","",07/07/04,,15
194,"PGERARD","",07/07/04,,21
194,"PGERARD","",07/07/04,,33
194,"PGERARD","",07/07/04,,55
194,"PGERARD","",07/07/04,,53
194,"PGERARD","",07/07/04,,195
421,"GDEROEP","",30/07/08,,27
421,"GDEROEP","",30/07/08,,33
421,"GDEROEP","",30/07/08,,55
421,"GDEROEP","",30/07/08,,57
421,"GDEROEP","",30/07/08,,81
421,"GDEROEP","",30/07/08,,67
421,"GDEROEP","",30/07/08,,72
421,"GDEROEP","",30/07/08,,73
421,"GDEROEP","",30/07/08,,80
421,"GDEROEP","",30/07/08,,84
421,"GDEROEP","",30/07/08,,97
421,"GDEROEP","",30/07/08,,103
421,"GDEROEP","",30/07/08,,98
421,"GDEROEP","",30/07/08,,105
421,"GDEROEP","",30/07/08,,53
421,"GDEROEP","",30/07/08,,117
421,"GDEROEP","",30/07/08,,122
421,"GDEROEP","",30/07/08,,123
421,"GDEROEP","",30/07/08,,124
421,"GDEROEP","",30/07/08,,126
421,"GDEROEP","",30/07/08,,132
421,"GDEROEP","",30/07/08,,140
421,"GDEROEP","",30/07/08,,141
421,"GDEROEP","",30/07/08,,387
421,"GDEROEP","",30/07/08,,150
421,"GDEROEP","",30/07/08,,160
421,"GDEROEP","",30/07/08,,220
421,"GDEROEP","",30/07/08,,14
421,"GDEROEP","",30/07/08,,170
421,"GDEROEP","",30/07/08,,171
421,"GDEROEP","",30/07/08,,175
421,"GDEROEP","",30/07/08,,176
421,"GDEROEP","",30/07/08,,182
421,"GDEROEP","",30/07/08,,236
421,"GDEROEP","",30/07/08,,189
421,"GDEROEP","",30/07/08,,190
421,"GDEROEP","",30/07/08,,195
421,"GDEROEP","",30/07/08,,56
421,"GDEROEP","",30/07/08,,215
421,"GDEROEP","",30/07/08,,222
421,"GDEROEP","",30/07/08,,203
421,"GDEROEP","",30/07/08,,204
194,"PGERARD","",07/07/04,,67
194,"PGERARD","",07/07/04,,72
194,"PGERARD","",07/07/04,,73
194,"PGERARD","",07/07/04,,80
194,"PGERARD","",07/07/04,,82
194,"PGERARD","",07/07/04,,84
194,"PGERARD","",07/07/04,,97
194,"PGERARD","",07/07/04,,103
194,"PGERARD","",07/07/04,,98
194,"PGERARD","",07/07/04,,105
194,"PGERARD","",07/07/04,,117
194,"PGERARD","",07/07/04,,122
194,"PGERARD","",07/07/04,,123
194,"PGERARD","",07/07/04,,124
194,"PGERARD","",07/07/04,,126
194,"PGERARD","",07/07/04,,132
194,"PGERARD","",07/07/04,,140
194,"PGERARD","",07/07/04,,160
194,"PGERARD","",07/07/04,,150
194,"PGERARD","",07/07/04,,170
194,"PGERARD","",07/07/04,,171
194,"PGERARD","",07/07/04,,56
194,"PGERARD","",07/07/04,,175
194,"PGERARD","",07/07/04,,222
194,"PGERARD","",07/07/04,,176
194,"PGERARD","",07/07/04,,182
194,"PGERARD","",07/07/04,,189
194,"PGERARD","",07/07/04,,190
194,"PGERARD","",07/07/04,,203
194,"PGERARD","",07/07/04,,204
194,"PGERARD","",07/07/04,,215
194,"PGERARD","",07/07/04,,220
425,"GDEROEP","",29/07/08,,2
425,"GDEROEP","",29/07/08,,21
425,"GDEROEP","",29/07/08,,27
425,"GDEROEP","",29/07/08,,33
425,"GDEROEP","",29/07/08,,55
425,"GDEROEP","",29/07/08,,57
425,"GDEROEP","",29/07/08,,81
425,"GDEROEP","",29/07/08,,67
425,"GDEROEP","",29/07/08,,72
425,"GDEROEP","",29/07/08,,73
425,"GDEROEP","",29/07/08,,84
425,"GDEROEP","",29/07/08,,97
425,"GDEROEP","",29/07/08,,103
425,"GDEROEP","",29/07/08,,98
425,"GDEROEP","",29/07/08,,104
425,"GDEROEP","",29/07/08,,105
425,"GDEROEP","",29/07/08,,117
425,"GDEROEP","",29/07/08,,123
425,"GDEROEP","",29/07/08,,124
425,"GDEROEP","",29/07/08,,126
425,"GDEROEP","",29/07/08,,132
425,"GDEROEP","",29/07/08,,387
425,"GDEROEP","",29/07/08,,150
425,"GDEROEP","",29/07/08,,160
425,"GDEROEP","",29/07/08,,220
416,"GDEROEP","",01/08/08,,2
425,"GDEROEP","",29/07/08,,14
425,"GDEROEP","",29/07/08,,170
425,"GDEROEP","",29/07/08,,171
427,"PGERARD","",11/08/08,,81
427,"PGERARD","",11/08/08,,14
427,"PGERARD","",11/08/08,,21
427,"PGERARD","",11/08/08,,27
427,"PGERARD","",11/08/08,,33
427,"PGERARD","",11/08/08,,55
427,"PGERARD","",11/08/08,,53
427,"PGERARD","",11/08/08,,57
427,"PGERARD","",11/08/08,,195
427,"PGERARD","",11/08/08,,67
427,"PGERARD","",11/08/08,,72
427,"PGERARD","",11/08/08,,73
427,"PGERARD","",11/08/08,,84
427,"PGERARD","",11/08/08,,97
427,"PGERARD","",11/08/08,,103
427,"PGERARD","",11/08/08,,98
427,"PGERARD","",11/08/08,,105
427,"PGERARD","",11/08/08,,117
427,"PGERARD","",11/08/08,,123
427,"PGERARD","",11/08/08,,124
427,"PGERARD","",11/08/08,,132
427,"PGERARD","",11/08/08,,160
427,"PGERARD","",11/08/08,,150
427,"PGERARD","",11/08/08,,170
427,"PGERARD","",11/08/08,,171
427,"PGERARD","",11/08/08,,56
427,"PGERARD","",11/08/08,,175
426,"GDEROEP","",01/08/08,,21
426,"GDEROEP","",01/08/08,,55
416,"GDEROEP","",01/08/08,,33
301,"PGERARD","",28/07/08,,21
301,"PGERARD","",28/07/08,,124
301,"PGERARD","",28/07/08,,150
425,"GDEROEP","",29/07/08,,175
425,"GDEROEP","",29/07/08,,236
425,"GDEROEP","",29/07/08,,189
425,"GDEROEP","",29/07/08,,190
425,"GDEROEP","",29/07/08,,195
425,"GDEROEP","",29/07/08,,56
425,"GDEROEP","",29/07/08,,222
425,"GDEROEP","",29/07/08,,203
425,"GDEROEP","",29/07/08,,204
416,"GDEROEP","",01/08/08,,55
416,"GDEROEP","",01/08/08,,57
416,"GDEROEP","",01/08/08,,81
416,"GDEROEP","",01/08/08,,67
416,"GDEROEP","",01/08/08,,72
416,"GDEROEP","",01/08/08,,73
416,"GDEROEP","",01/08/08,,84
416,"GDEROEP","",01/08/08,,97
416,"GDEROEP","",01/08/08,,98
416,"GDEROEP","",01/08/08,,104
416,"GDEROEP","",01/08/08,,105
416,"GDEROEP","",01/08/08,,53
416,"GDEROEP","",01/08/08,,123
416,"GDEROEP","",01/08/08,,124
416,"GDEROEP","",01/08/08,,126
416,"GDEROEP","",01/08/08,,132
427,"PGERARD","",11/08/08,,222
416,"GDEROEP","",01/08/08,,144
416,"GDEROEP","",01/08/08,,141
416,"GDEROEP","",01/08/08,,150
416,"GDEROEP","",01/08/08,,160
416,"GDEROEP","",01/08/08,,14
416,"GDEROEP","",01/08/08,,170
416,"GDEROEP","",01/08/08,,171
416,"GDEROEP","",01/08/08,,175
416,"GDEROEP","",01/08/08,,176
416,"GDEROEP","",01/08/08,,182
416,"GDEROEP","",01/08/08,,236
416,"GDEROEP","",01/08/08,,189
416,"GDEROEP","",01/08/08,,190
416,"GDEROEP","",01/08/08,,56
416,"GDEROEP","",01/08/08,,215
416,"GDEROEP","",01/08/08,,222
416,"GDEROEP","",01/08/08,,203
416,"GDEROEP","",01/08/08,,204
426,"GDEROEP","",01/08/08,,57
426,"GDEROEP","",01/08/08,,81
426,"GDEROEP","",01/08/08,,67
426,"GDEROEP","",01/08/08,,72
426,"GDEROEP","",01/08/08,,73
426,"GDEROEP","",01/08/08,,84
426,"GDEROEP","",01/08/08,,97
426,"GDEROEP","",01/08/08,,103
426,"GDEROEP","",01/08/08,,98
426,"GDEROEP","",01/08/08,,104
426,"GDEROEP","",01/08/08,,105
426,"GDEROEP","",01/08/08,,53
426,"GDEROEP","",01/08/08,,117
426,"GDEROEP","",01/08/08,,123
426,"GDEROEP","",01/08/08,,124
426,"GDEROEP","",01/08/08,,150
426,"GDEROEP","",01/08/08,,160
426,"GDEROEP","",01/08/08,,14
426,"GDEROEP","",01/08/08,,170
426,"GDEROEP","",01/08/08,,171
426,"GDEROEP","",01/08/08,,175
426,"GDEROEP","",01/08/08,,189
426,"GDEROEP","",01/08/08,,195
426,"GDEROEP","",01/08/08,,56
426,"GDEROEP","",01/08/08,,215
426,"GDEROEP","",01/08/08,,222
426,"GDEROEP","",01/08/08,,203
426,"GDEROEP","",01/08/08,,204
427,"PGERARD","",11/08/08,,189
427,"PGERARD","",11/08/08,,190
427,"PGERARD","",11/08/08,,203
427,"PGERARD","",11/08/08,,204
427,"PGERARD","",11/08/08,,215
152,"PGERARD","",13/01/09,,124
143,"PGERARD","",13/01/09,,73
296,"PGERARD","",13/01/09,,123
142,"PGERARD","",13/01/09,,54
157,"PGERARD","",13/01/09,,38
160,"PGERARD","",13/01/09,,44
297,"GDEROEP","",01/08/05,,44
402,"GDEROEP","",21/01/08,,81
402,"GDEROEP","",21/01/08,,14
402,"GDEROEP","",21/01/08,,33
402,"GDEROEP","",21/01/08,,55
402,"GDEROEP","",21/01/08,,57
289,"GDEROEP","",17/06/05,,14
402,"GDEROEP","",21/01/08,,195
402,"GDEROEP","",21/01/08,,67
402,"GDEROEP","",21/01/08,,72
402,"GDEROEP","",21/01/08,,73
402,"GDEROEP","",21/01/08,,84
402,"GDEROEP","",21/01/08,,97
402,"GDEROEP","",21/01/08,,103
402,"GDEROEP","",21/01/08,,98
402,"GDEROEP","",21/01/08,,105
402,"GDEROEP","",21/01/08,,117
402,"GDEROEP","",21/01/08,,123
402,"GDEROEP","",21/01/08,,132
402,"GDEROEP","",21/01/08,,160
402,"GDEROEP","",21/01/08,,150
402,"GDEROEP","",21/01/08,,170
402,"GDEROEP","",21/01/08,,171
402,"GDEROEP","",21/01/08,,56
402,"GDEROEP","",21/01/08,,175
402,"GDEROEP","",21/01/08,,222
402,"GDEROEP","",21/01/08,,189
402,"GDEROEP","",21/01/08,,190
402,"GDEROEP","",21/01/08,,203
402,"GDEROEP","",21/01/08,,204
402,"GDEROEP","",21/01/08,,215
